"Name","Event Type","Description","Image","Contact URL","Booking URL","Contact Phone Number","Booking Phone Number","Venue Name","Address","County","Latitude","Longitude","Is Free To Visit","Price","Start Date","End Date","Start Time","End Time","Recurring Dates"
"Dublin Pottery Painting","Event","Dublin Pottery Painting is a unique and creative experience located in Dublin City Centre. Just off the Smithfield Luas stop, Dublin Pottery Painting has over 15 pieces to choose from for you to paint, perfect for a date night or day time activity!

Readers are advised to check with the organiser before relying on the details published here. ","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8142eb1b-3a67-4278-ad36-7698d853ab6c/dublinpot1.jpeg?w=640&q=66&fit=scale","https://www.dublinpottery.com/","https://www.dublinpottery.com/booking","00353833037777","","Dublin Pottery","2 Queen St, Smithfield, Dublin","Dublin","53.3467954","-6.280107699999999","No","4","30/01/2026","30/01/2026",,,"Yes"
"Rose of Tralee International Festival 2026","Festival","The Rose of Tralee International Festival is one of Ireland’s largest and longest running festivals, that includes a televised competition where young Irish women from around the world are celebrated as they vie for the title of Rose of Tralee, based on the popular song of the same name. 

Every August, 32 International Roses travel from the UK, America, Australia, Canada, New Zealand, Europe, the Middle East and of course Ireland, supported by friends and family. 

The town’s streets are transformed into a feast of cultural events, including parades, live music, street entertainment, circus, carnival, fireworks, markets and traditional Irish entertainment, drawing visitors to Tralee for a diverse celebration of Irish culture.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/b76b48dd-e4ae-4af3-953c-34a70b6ab570/8be9e47c-65ac-4fe6-88c3-f6380c9d0746.jpg?w=640&q=66&fit=scale","https://roseoftralee.ie/",,"00353667121322","","Rose of Tralee International Festival","",,"52.266929","-9.706377","Yes","","14/08/2026","14/08/2026",,,"Yes"
"Dublin Pottery Painting","Event","Dublin Pottery Painting is a unique and creative experience located in Dublin City Centre. Just off the Smithfield Luas stop, Dublin Pottery Painting has over 15 pieces to choose from for you to paint, perfect for a date night or day time activity!

Readers are advised to check with the organiser before relying on the details published here. ","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8142eb1b-3a67-4278-ad36-7698d853ab6c/dublinpot1.jpeg?w=640&q=66&fit=scale","https://www.dublinpottery.com/","https://www.dublinpottery.com/booking","00353833037777","","Dublin Pottery","2 Queen St, Smithfield, Dublin","Dublin","53.3467954","-6.280107699999999","No","4","31/01/2026","31/01/2026",,,"Yes"
"Sip and Sleigh Cocktail Experience","Event","Discover the art of cocktail creation amidst the historic ambiance of our Pearse Lyons Distillery.

Led by our expert mixologists, you'll uncover the secrets behind crafting three signature, holiday-themed cocktails that pay homage to tradition yet embrace innovation. From classic favourites to unique concoctions, you'll learn the techniques and skills needed to shake, stir, and pour with finesse. 

Whether you're seeking a team-building activity, celebrating a special occasion, or simply looking for a memorable outing, our cocktail making class promises an unforgettable journey of taste, culture, and camaraderie.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/558efad7-6b13-4676-b727-f95b3d1fdc78/ba46a6e6-6600-497d-9c41-5c3605f8180a.png?w=640&q=66&fit=scale","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","0035316916000","003536916000","Pearse Lyons Whiskey Distillery","Pearse Lyons Whiskey Distillery, 121-122, James's St, Saint James, Dublin","Dublin","53.3435139","-6.2898404","No","55","08/11/2025","08/11/2025",,,"Yes"
"Sip and Sleigh Cocktail Experience","Event","Discover the art of cocktail creation amidst the historic ambiance of our Pearse Lyons Distillery.

Led by our expert mixologists, you'll uncover the secrets behind crafting three signature, holiday-themed cocktails that pay homage to tradition yet embrace innovation. From classic favourites to unique concoctions, you'll learn the techniques and skills needed to shake, stir, and pour with finesse. 

Whether you're seeking a team-building activity, celebrating a special occasion, or simply looking for a memorable outing, our cocktail making class promises an unforgettable journey of taste, culture, and camaraderie.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/558efad7-6b13-4676-b727-f95b3d1fdc78/ba46a6e6-6600-497d-9c41-5c3605f8180a.png?w=640&q=66&fit=scale","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","0035316916000","003536916000","Pearse Lyons Whiskey Distillery","Pearse Lyons Whiskey Distillery, 121-122, James's St, Saint James, Dublin","Dublin","53.3435139","-6.2898404","No","55","27/12/2025","27/12/2025",,,"Yes"
"Sip and Sleigh Cocktail Experience","Event","Discover the art of cocktail creation amidst the historic ambiance of our Pearse Lyons Distillery.

Led by our expert mixologists, you'll uncover the secrets behind crafting three signature, holiday-themed cocktails that pay homage to tradition yet embrace innovation. From classic favourites to unique concoctions, you'll learn the techniques and skills needed to shake, stir, and pour with finesse. 

Whether you're seeking a team-building activity, celebrating a special occasion, or simply looking for a memorable outing, our cocktail making class promises an unforgettable journey of taste, culture, and camaraderie.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/558efad7-6b13-4676-b727-f95b3d1fdc78/ba46a6e6-6600-497d-9c41-5c3605f8180a.png?w=640&q=66&fit=scale","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","0035316916000","003536916000","Pearse Lyons Whiskey Distillery","Pearse Lyons Whiskey Distillery, 121-122, James's St, Saint James, Dublin","Dublin","53.3435139","-6.2898404","No","55","20/12/2025","20/12/2025",,,"Yes"
"Sip and Sleigh Cocktail Experience","Event","Discover the art of cocktail creation amidst the historic ambiance of our Pearse Lyons Distillery.

Led by our expert mixologists, you'll uncover the secrets behind crafting three signature, holiday-themed cocktails that pay homage to tradition yet embrace innovation. From classic favourites to unique concoctions, you'll learn the techniques and skills needed to shake, stir, and pour with finesse. 

Whether you're seeking a team-building activity, celebrating a special occasion, or simply looking for a memorable outing, our cocktail making class promises an unforgettable journey of taste, culture, and camaraderie.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/558efad7-6b13-4676-b727-f95b3d1fdc78/ba46a6e6-6600-497d-9c41-5c3605f8180a.png?w=640&q=66&fit=scale","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","0035316916000","003536916000","Pearse Lyons Whiskey Distillery","Pearse Lyons Whiskey Distillery, 121-122, James's St, Saint James, Dublin","Dublin","53.3435139","-6.2898404","No","55","03/01/2026","03/01/2026",,,"Yes"
"Sip and Sleigh Cocktail Experience","Event","Discover the art of cocktail creation amidst the historic ambiance of our Pearse Lyons Distillery.

Led by our expert mixologists, you'll uncover the secrets behind crafting three signature, holiday-themed cocktails that pay homage to tradition yet embrace innovation. From classic favourites to unique concoctions, you'll learn the techniques and skills needed to shake, stir, and pour with finesse. 

Whether you're seeking a team-building activity, celebrating a special occasion, or simply looking for a memorable outing, our cocktail making class promises an unforgettable journey of taste, culture, and camaraderie.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/558efad7-6b13-4676-b727-f95b3d1fdc78/ba46a6e6-6600-497d-9c41-5c3605f8180a.png?w=640&q=66&fit=scale","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","0035316916000","003536916000","Pearse Lyons Whiskey Distillery","Pearse Lyons Whiskey Distillery, 121-122, James's St, Saint James, Dublin","Dublin","53.3435139","-6.2898404","No","55","17/01/2026","17/01/2026",,,"Yes"
"Sip and Sleigh Cocktail Experience","Event","Discover the art of cocktail creation amidst the historic ambiance of our Pearse Lyons Distillery.

Led by our expert mixologists, you'll uncover the secrets behind crafting three signature, holiday-themed cocktails that pay homage to tradition yet embrace innovation. From classic favourites to unique concoctions, you'll learn the techniques and skills needed to shake, stir, and pour with finesse. 

Whether you're seeking a team-building activity, celebrating a special occasion, or simply looking for a memorable outing, our cocktail making class promises an unforgettable journey of taste, culture, and camaraderie.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/558efad7-6b13-4676-b727-f95b3d1fdc78/ba46a6e6-6600-497d-9c41-5c3605f8180a.png?w=640&q=66&fit=scale","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","0035316916000","003536916000","Pearse Lyons Whiskey Distillery","Pearse Lyons Whiskey Distillery, 121-122, James's St, Saint James, Dublin","Dublin","53.3435139","-6.2898404","No","55","10/01/2026","10/01/2026",,,"Yes"
"Sip and Sleigh Cocktail Experience","Event","Discover the art of cocktail creation amidst the historic ambiance of our Pearse Lyons Distillery.

Led by our expert mixologists, you'll uncover the secrets behind crafting three signature, holiday-themed cocktails that pay homage to tradition yet embrace innovation. From classic favourites to unique concoctions, you'll learn the techniques and skills needed to shake, stir, and pour with finesse. 

Whether you're seeking a team-building activity, celebrating a special occasion, or simply looking for a memorable outing, our cocktail making class promises an unforgettable journey of taste, culture, and camaraderie.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/558efad7-6b13-4676-b727-f95b3d1fdc78/ba46a6e6-6600-497d-9c41-5c3605f8180a.png?w=640&q=66&fit=scale","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","0035316916000","003536916000","Pearse Lyons Whiskey Distillery","Pearse Lyons Whiskey Distillery, 121-122, James's St, Saint James, Dublin","Dublin","53.3435139","-6.2898404","No","55","22/11/2025","22/11/2025",,,"Yes"
"Sip and Sleigh Cocktail Experience","Event","Discover the art of cocktail creation amidst the historic ambiance of our Pearse Lyons Distillery.

Led by our expert mixologists, you'll uncover the secrets behind crafting three signature, holiday-themed cocktails that pay homage to tradition yet embrace innovation. From classic favourites to unique concoctions, you'll learn the techniques and skills needed to shake, stir, and pour with finesse. 

Whether you're seeking a team-building activity, celebrating a special occasion, or simply looking for a memorable outing, our cocktail making class promises an unforgettable journey of taste, culture, and camaraderie.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/558efad7-6b13-4676-b727-f95b3d1fdc78/ba46a6e6-6600-497d-9c41-5c3605f8180a.png?w=640&q=66&fit=scale","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","0035316916000","003536916000","Pearse Lyons Whiskey Distillery","Pearse Lyons Whiskey Distillery, 121-122, James's St, Saint James, Dublin","Dublin","53.3435139","-6.2898404","No","55","15/11/2025","15/11/2025",,,"Yes"
"Sip and Sleigh Cocktail Experience","Event","Discover the art of cocktail creation amidst the historic ambiance of our Pearse Lyons Distillery.

Led by our expert mixologists, you'll uncover the secrets behind crafting three signature, holiday-themed cocktails that pay homage to tradition yet embrace innovation. From classic favourites to unique concoctions, you'll learn the techniques and skills needed to shake, stir, and pour with finesse. 

Whether you're seeking a team-building activity, celebrating a special occasion, or simply looking for a memorable outing, our cocktail making class promises an unforgettable journey of taste, culture, and camaraderie.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/558efad7-6b13-4676-b727-f95b3d1fdc78/ba46a6e6-6600-497d-9c41-5c3605f8180a.png?w=640&q=66&fit=scale","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","https://pearselyonsdistillery.retailint-tickets.com/Event/VCK1","0035316916000","003536916000","Pearse Lyons Whiskey Distillery","Pearse Lyons Whiskey Distillery, 121-122, James's St, Saint James, Dublin","Dublin","53.3435139","-6.2898404","No","55","29/11/2025","29/11/2025",,,"Yes"
